Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Private Static Class,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.ClassWithTestFactory,1,1,1,0,0,2,1,,6
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.ClassWithTestFactory.tests,1,,,,,,,1,3
Private Static Class,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.ClassWithTestMethods,2,1,1,0,0,1,2,,8
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.ClassWithTestMethods.test1,1,,,,,,,1,2
Public Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.ClassWithTestMethods.test2,1,,,,,,,1,2
Private Static Class,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.EmptyClass,0,0,1,0,0,0,0,,2
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.classWithDeeplyNestedTestClassIsAccepted,1,,,,,,,1,3
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.classWithNestedTestClassIsAccepted,1,,,,,,,1,3
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.classWithNestedTestFactoryIsAccepted,1,,,,,,,1,3
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.classWithNoTestMethodsIsNotAccepted,1,,,,,,,1,3
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.classWithTestFactoryIsAccepted,1,,,,,,,1,3
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.classWithTestMethodsIsAccepted,1,,,,,,,1,3
Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.emptyClassIsNotAccepted,1,,,,,,,1,3
Private Method,org.junit.platform.surefire.provider.TestPlanScannerFilterTests.newFilter,1,,,,,,,1,3
Package,org.junit.vintage,0,0,,,,,0,,0
Package,org.junit.vintage.engine,114,1,,,,,110,,1227
Class,org.junit.vintage.engine.JUnit4ParameterizedTests,3,1,1,33,0,12,3,,34
Private Class,org.junit.vintage.engine.JUnit4ParameterizedTests.StatusTrackingListener,2,1,1,0,0,5,1,,8
Public Method,org.junit.vintage.engine.JUnit4ParameterizedTests.StatusTrackingListener.executionFinished,2,,,,,,,1,5
Private Method,org.junit.vintage.engine.JUnit4ParameterizedTests.executeTests,1,,,,,,,1,10
Method,org.junit.vintage.engine.JUnit4ParameterizedTests.selectingOneTestFromParameterizedClassRunsWithAllValues,1,,,,,,,1,4
Method,org.junit.vintage.engine.JUnit4ParameterizedTests.selectingWholeParameterizedClassRunsTestsWithAllValues,1,,,,,,,1,7
Public Class,org.junit.vintage.engine.RecordCollectingLogger,13,1,1,0,0,7,13,,66
Public Method,org.junit.vintage.engine.RecordCollectingLogger.config,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.config,1,,,,,,,1,5
Public Method,org.junit.vintage.engine.RecordCollectingLogger.debug,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.debug,1,,,,,,,1,5
Public Method,org.junit.vintage.engine.RecordCollectingLogger.error,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.error,1,,,,,,,1,5
Public Method,org.junit.vintage.engine.RecordCollectingLogger.getLogRecords,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.info,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.info,1,,,,,,,1,5
Public Method,org.junit.vintage.engine.RecordCollectingLogger.trace,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.trace,1,,,,,,,1,5
Public Method,org.junit.vintage.engine.RecordCollectingLogger.warn,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.RecordCollectingLogger.warn,1,,,,,,,1,5
Public Class,org.junit.vintage.engine.VintageTestEngine,6,1,1,0,0,15,6,,34
Public Method,org.junit.vintage.engine.VintageTestEngine.discover,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.VintageTestEngine.execute,1,,,,,,,1,8
Private Method,org.junit.vintage.engine.VintageTestEngine.executeAllChildren,1,,,,,,,1,6
Public Method,org.junit.vintage.engine.VintageTestEngine.getArtifactId,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.VintageTestEngine.getGroupId,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.VintageTestEngine.getId,1,,,,,,,1,3
Class,org.junit.vintage.engine.VintageTestEngineBasicTests,4,1,1,0,0,4,4,,19
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.artifactId,1,,,,,,,1,3
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.groupId,1,,,,,,,1,3
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.id,1,,,,,,,1,3
Method,org.junit.vintage.engine.VintageTestEngineBasicTests.version,1,,,,,,,1,3
Class,org.junit.vintage.engine.VintageTestEngineDiscoveryTests,46,1,1,97,0,53,45,,501
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertClassSource,1,,,,,,,1,5
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertContainerTestDescriptor,1,,,,,,,1,9
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertInitializationError,1,,,,,,,1,10
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertMethodSource,1,,,,,,,1,8
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertRunnerTestDescriptor,1,,,,,,,1,7
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertTestMethodDescriptor,1,,,,,,,1,10
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertYieldsNoDescriptors,1,,,,,,,1,4
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.assertYieldsNoDescriptors,1,,,,,,,1,4
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.discoverTests,1,,,,,,,1,3
Private Static Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.discoveryRequestForClass,1,,,,,,,1,3
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveClassRunWithJUnitPlatform,1,,,,,,,1,3
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveMethodOfClassNotAcceptedByClassNameFilter,1,,,,,,,1,8
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveMethodOfClassNotAcceptedByPackageNameFilter,1,,,,,,,1,8
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolveMissingUniqueIdSelectorForSingleClass,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.doesNotResolvePlainOldJavaClassesWithoutAnyTest,1,,,,,,,1,3
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.findChildByDisplayName,2,,,,,,,1,9
Lambda Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.findChildByDisplayName.(lambda_expr_1),1,,,,,,,1,2
Private Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.getClasspathRoot,1,,,,,,,1,4
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.ignoresMoreFineGrainedSelectorsWhenClassIsSelectedAsWell,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.ignoresRedundantSelector,1,,,,,,,1,13
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesApplyingClassNameFilters,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesApplyingPackageNameFilters,1,,,,,,,1,9
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesCategoriesIntoTags,1,,,,,,,1,20
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClassForMethodSelectorForClassWithNonFilterableRunner,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClassesWithInheritedMethods,1,,,,,,,1,12
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClasspathSelector,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesClasspathSelectorForJarFile,1,,,,,,,1,17
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesCombinationOfMethodAndUniqueIdSelector,1,,,,,,,1,16
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesIgnoredJUnit4TestClass,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit3SuiteWithSingleTestCaseWithSingleTestWhichFails,1,,,,,,,1,13
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit3TestCase,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit4SuiteWithPlainJUnit4TestCaseWithSingleTestWhichIsIgnored,1,,,,,,,1,13
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit4TestCaseWithOverloadedMethod,1,,,,,,,1,19
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesJUnit4TestClassWithCustomRunner,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMethodSelectorForSingleMethod,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMethodSelectorForTwoMethodsOfSameClass,1,,,,,,,1,17
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesMultipleUniqueIdSelectorsForMethodsOfSameClass,1,,,,,,,1,15
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesPackageSelectorForJUnit3SamplesPackage,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesPackageSelectorForJUnit4SamplesPackage,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesSimpleJUnit4TestClass,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesTestSourceForParameterizedTests,1,,,,,,,1,16
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorForSingleClass,1,,,,,,,1,9
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorForSingleMethod,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorOfSingleClassWithinSuite,1,,,,,,,1,14
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.resolvesUniqueIdSelectorOfSingleMethodWithinSuite,1,,,,,,,1,15
Method,org.junit.vintage.engine.VintageTestEngineDiscoveryTests.usesCustomUniqueIdsWhenPresent,1,,,,,,,1,13
Class,org.junit.vintage.engine.VintageTestEngineExecutionTests,24,1,1,0,0,44,23,,357
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner,3,1,2,0,0,4,3,,17
Public Constructor,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner.DynamicSuiteRunner,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner.getDescription,1,,,,,,,1,4
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicSuiteRunner.run,1,,,,,,,1,5
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.DynamicTestClass,0,0,1,0,0,0,0,,2
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildTestClass,0,0,1,0,0,0,0,,2
Public Static Class,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner,3,1,2,0,0,4,3,,14
Public Constructor,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner.MisbehavingChildlessRunner,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner.getDescription,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.MisbehavingChildlessRunner.run,1,,,,,,,1,3
Private Static Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.execute,1,,,,,,,1,5
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesEnclosedJUnit4TestCase,1,,,,,,,1,15
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesIgnoredJUnit4TestCase,1,,,,,,,1,8
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteOfSuiteWithIgnoredJUnit4TestCase,1,,,,,,,1,14
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteOfSuiteWithJUnit4TestCaseWithAssumptionFailureInBeforeClass,1,,,,,,,1,16
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteOfSuiteWithJUnit4TestCaseWithErrorInBeforeClass,1,,,,,,,1,16
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithExceptionThrowingRunner,1,,,,,,,1,9
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithJUnit3SuiteWithSingleTestCase,1,,,,,,,1,17
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithJUnit4TestCaseWithErrorInBeforeClass,1,,,,,,,1,13
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4SuiteWithPlainJUnit4TestCaseWithSingleTestWhichIsIgnored,1,,,,,,,1,13
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorCollectorStoringMultipleFailures,2,,,,,,,1,14
Lambda Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorCollectorStoringMultipleFailures.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorInAfterClass,1,,,,,,,1,15
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithErrorInBeforeClass,1,,,,,,,1,10
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithExceptionThrowingRunner,1,,,,,,,1,9
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithOverloadedMethod,1,,,,,,,1,13
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesJUnit4TestCaseWithRunnerWithCustomUniqueIds,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesMalformedJUnit4TestCase,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesParameterizedTestCase,1,,,,,,,1,18
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesPlainJUnit4TestCaseWithFiveTests,1,,,,,,,1,20
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesPlainJUnit4TestCaseWithSingleTestWhichFails,1,,,,,,,1,12
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.executesPlainJUnit4TestCaseWithTwoTests,1,,,,,,,1,14
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.ignoreEventsForUnknownDescriptionsByMisbehavingChildlessRunner,1,,,,,,,1,11
Method,org.junit.vintage.engine.VintageTestEngineExecutionTests.reportsDynamicTestsForUnknownDescriptions,1,,,,,,,1,12
Public Class,org.junit.vintage.engine.VintageTestEngineTestSuite,0,0,1,0,0,0,0,,2
Public Class,org.junit.vintage.engine.VintageUniqueIdBuilder,10,1,1,0,0,4,9,,37
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.engineId,1,,,,,,,1,3
Private Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.methodValue,1,,,,,,,1,3
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForClass,1,,,,,,,1,4
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForClass,1,,,,,,,1,3
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForClasses,2,,,,,,,1,7
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForErrorInClass,1,,,,,,,1,4
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForMethod,1,,,,,,,1,4
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForMethod,1,,,,,,,1,4
Public Static Method,org.junit.vintage.engine.VintageUniqueIdBuilder.uniqueIdForMethod,1,,,,,,,1,3
Package,org.junit.vintage.engine.descriptor,22,1,,,,,14,,125
Class,org.junit.vintage.engine.descriptor.RunnerRequest,2,1,2,0,0,2,2,,10
Constructor,org.junit.vintage.engine.descriptor.RunnerRequest.RunnerRequest,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.descriptor.RunnerRequest.getRunner,1,,,,,,,1,3
Public Class,org.junit.vintage.engine.descriptor.RunnerTestDescriptor,2,1,3,0,0,6,2,,10
Public Constructor,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.RunnerTestDescriptor,1,,,,,,,1,4
Public Method,org.junit.vintage.engine.descriptor.RunnerTestDescriptor.toRequest,1,,,,,,,1,3
Public Class,org.junit.vintage.engine.descriptor.VintageTestDescriptor,18,1,2,60,1,19,10,,69
Public Constructor,org.junit.vintage.engine.descriptor.VintageTestDescriptor.VintageTestDescriptor,1,,,,,,,1,3
Constructor,org.junit.vintage.engine.descriptor.VintageTestDescriptor.VintageTestDescriptor,1,,,,,,,1,4
Private Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.addCategoriesAsTags,2,,,,,,,1,12
Private Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.addTagsFromParent,1,,,,,,,1,3
Private Static Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.generateDisplayName,2,,,,,,,1,3
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getDescription,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getTags,1,,,,,,,1,6
Public Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.getType,2,,,,,,,1,3
Private Static Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.toMethodSource,3,,,,,,,1,9
Private Static Method,org.junit.vintage.engine.descriptor.VintageTestDescriptor.toTestSource,4,,,,,,,4,14
Package,org.junit.vintage.engine.discovery,135,1,,,,,89,,846
Class,org.junit.vintage.engine.discovery.ClassSelectorResolver,1,1,1,0,0,5,1,,10
Public Method,org.junit.vintage.engine.discovery.ClassSelectorResolver.resolve,1,,,,,,,1,7
Class,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver,3,1,1,50,0,7,2,,15
Constructor,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver.ClasspathRootSelectorResolver,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver.resolve,2,,,,,,,1,8
Lambda Method,org.junit.vintage.engine.discovery.ClasspathRootSelectorResolver.resolve.(lambda_expr_1),1,,,,,,,1,1
Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder,3,1,2,33,0,7,3,,44
Constructor,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAllDefaultPossibilitiesBuilder,1,,,,,,,1,5
Private Static Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder,4,1,2,0,0,6,2,,13
Constructor,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder.DefensiveAnnotatedBuilder,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder.buildRunner,3,,,,,,,1,7
Lambda Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveAnnotatedBuilder.buildRunner.(lambda_expr_1),1,,,,,,,1,1
Private Static Class,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveJUnit4Builder,3,1,2,0,0,7,2,,13
Private Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveJUnit4Builder.containsTestMethods,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.DefensiveJUnit4Builder.runnerForClass,2,,,,,,,1,6
Protected Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.annotatedBuilder,1,,,,,,,1,3
Protected Method,org.junit.vintage.engine.discovery.DefensiveAllDefaultPossibilitiesBuilder.junit4Builder,1,,,,,,,1,3
Interface,org.junit.vintage.engine.discovery.DiscoverySelectorResolver,0,0,0,0,5,3,1,,3
Abstract Method,org.junit.vintage.engine.discovery.DiscoverySelectorResolver.resolve,0,,,,,,,0,1
Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClass,4,4,1,0,0,3,1,,15
Public Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClass.test,4,,,,,,,4,12
Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests,5,1,1,0,0,7,5,,33
Static Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.Bar,0,0,1,0,0,0,0,,2
Public Static Abstract Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.Baz,0,0,1,0,0,0,0,,2
Public Static Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.Foo,0,0,1,0,1,0,0,,2
Public Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.FooBaz,0,0,1,0,0,0,0,,2
Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.abstractClass,1,,,,,,,1,3
Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.anonymousClass,1,,,,,,,1,5
Anonymous Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.anonymousClass.(Anon_1),0,0,2,0,0,0,0,,1
Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.nonPublicClass,1,,,,,,,1,3
Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.publicInnerClass,1,,,,,,,1,3
Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.staticMemberClass,1,,,,,,,1,3
Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestMethod,1,1,1,0,0,2,1,,6
Public Method,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestMethod.test,1,,,,,,,1,3
Class,org.junit.vintage.engine.discovery.MethodSelectorResolver,5,1,1,0,0,10,3,,37
Private Static Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.matchMethodDescription,1,,,,,,,1,23
Anonymous Class,org.junit.vintage.engine.discovery.MethodSelectorResolver.matchMethodDescription.(Anon_1),6,2,2,0,0,4,3,,20
Public Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.matchMethodDescription.(Anon_1).describe,1,,,,,,,1,3
Private Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.matchMethodDescription.(Anon_1).isParameterizedMethod,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.matchMethodDescription.(Anon_1).shouldRun,4,,,,,,,4,11
Public Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.resolve,2,,,,,,,1,3
Private Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.resolve,2,,,,,,,1,8
Lambda Method,org.junit.vintage.engine.discovery.MethodSelectorResolver.resolve.(lambda_expr_1),1,,,,,,,1,1
Class,org.junit.vintage.engine.discovery.OrFilter,4,1,2,0,0,5,3,,14
Constructor,org.junit.vintage.engine.discovery.OrFilter.OrFilter,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.OrFilter.describe,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.OrFilter.shouldRun,2,,,,,,,1,3
Lambda Method,org.junit.vintage.engine.discovery.OrFilter.shouldRun.(lambda_expr_1),1,,,,,,,1,1
Class,org.junit.vintage.engine.discovery.OrFilterTests,5,1,1,0,0,7,4,,35
Method,org.junit.vintage.engine.discovery.OrFilterTests.evaluatesMultipleFilters,1,,,,,,,1,10
Method,org.junit.vintage.engine.discovery.OrFilterTests.evaluatesSingleFilter,1,,,,,,,1,8
Method,org.junit.vintage.engine.discovery.OrFilterTests.exceptionWithoutAnyFilters,2,,,,,,,1,6
Lambda Method,org.junit.vintage.engine.discovery.OrFilterTests.exceptionWithoutAnyFilters.(lambda_expr_1),1,,,,,,,1,3
Private Method,org.junit.vintage.engine.discovery.OrFilterTests.mockFilter,1,,,,,,,1,6
Class,org.junit.vintage.engine.discovery.PackageNameSelectorResolver,3,1,1,50,0,7,2,,15
Constructor,org.junit.vintage.engine.discovery.PackageNameSelectorResolver.PackageNameSelectorResolver,1,,,,,,,1,3
Public Method,org.junit.vintage.engine.discovery.PackageNameSelectorResolver.resolve,2,,,,,,,1,8
Lambda Method,org.junit.vintage.engine.discovery.PackageNameSelectorResolver.resolve.(lambda_expr_1),1,,,,,,,1,1
Abstract Class,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter,1,1,2,0,2,1,2,,18
Static Method,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter.adapter,1,,,,,,,1,15
Anonymous Class,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter.adapter.(Anon_1),3,1,3,0,0,4,3,,12
Public Method,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter.adapter.(Anon_1).describe,1,,,,,,,1,3
Method,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter.adapter.(Anon_1).initialize,1,,,,,,,1,2
Public Method,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter.adapter.(Anon_1).shouldRun,1,,,,,,,1,3
Abstract Method,org.junit.vintage.engine.discovery.RunnerTestDescriptorAwareFilter.initialize,0,,,,,,,0,1
Class,org.junit.vintage.engine.discovery.TestClassCollector,8,1,1,60,0,11,5,,22
Method,org.junit.vintage.engine.discovery.TestClassCollector.addCompletely,1,,,,,,,1,3
Method,org.junit.vintage.engine.discovery.TestClassCollector.addFiltered,2,,,,,,,1,3
Lambda Method,org.junit.vintage.engine.discovery.TestClassCollector.addFiltered.(lambda_expr_1),1,,,,,,,1,1
Private Method,org.junit.vintage.engine.discovery.TestClassCollector.completeRequests,1,,,,,,,1,3
Private Method,org.junit.vintage.engine.discovery.TestClassCollector.filteredRequests,3,,,,,,,1,6
Lambda Method,org.junit.vintage.engine.discovery.TestClassCollector.filteredRequests.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.vintage.engine.discovery.TestClassCollector.filteredRequests.(lambda_expr_2),1,,,,,,,1,1
Method,org.junit.vintage.engine.discovery.TestClassCollector.toRequests,1,,,,,,,1,3
Class,org.junit.vintage.engine.discovery.TestClassRequest,4,1,1,50,0,2,4,,17
Constructor,org.junit.vintage.engine.discovery.TestClassRequest.TestClassRequest,1,,,,,,,1,3
Constructor,org.junit.vintage.engine.discovery.TestClassRequest.TestClassRequest,1,,,,,,,1,4
Method,org.junit.vintage.engine.discovery.TestClassRequest.getFilters,1,,,,,,,1,3
Method,org.junit.vintage.engine.discovery.TestClassRequest.getTestClass,1,,,,,,,1,3
Class,org.junit.vintage.engine.discovery.TestClassRequestResolver,17,1,1,76,0,23,7,,72
